[NX Daemon Server] - 2024-12-02T06:18:14.470Z - Started listening on: \\.\pipe\nx\C:\Users\aswini.u\AppData\Local\Temp\4553a8e9289a6136d72c\d.sock
[NX Daemon Server] - 2024-12-02T06:18:14.477Z - [WATCHER]: Subscribed to changes within: C:\Users\aswini.u\Desktop\strapi\strapi (native)
[NX Daemon Server] - 2024-12-02T06:18:14.486Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:18:14.492Z - Closed a connection. Number of open connections: 0
[NX Daemon Server] - 2024-12-02T06:18:14.523Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:18:14.533Z - [REQUEST]: Responding to the client. Shutdown initiated
[NX Daemon Server] - 2024-12-02T06:18:14.536Z - Done responding to the client Shutdown initiated
[NX Daemon Server] - 2024-12-02T06:18:14.537Z - Handled FORCE_SHUTDOWN. Handling time: 1. Response time: 4.
[NX Daemon Server] - 2024-12-02T06:18:14.537Z - Closed a connection. Number of open connections: 0
[NX Daemon Server] - 2024-12-02T06:18:14.538Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (sources)
[NX Daemon Server] - 2024-12-02T06:18:14.538Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (outputs)
[NX Daemon Server] - 2024-12-02T06:22:19.252Z - Started listening on: \\.\pipe\nx\C:\Users\aswini.u\AppData\Local\Temp\4553a8e9289a6136d72c\d.sock
[NX Daemon Server] - 2024-12-02T06:22:19.264Z - [WATCHER]: Subscribed to changes within: C:\Users\aswini.u\Desktop\strapi\strapi (native)
[NX Daemon Server] - 2024-12-02T06:22:19.269Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:22:19.272Z - Established a connection. Number of open connections: 2
[NX Daemon Server] - 2024-12-02T06:22:19.277Z - Closed a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:22:19.282Z - [REQUEST]: Client Request for Project Graph Received
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-02T06:22:20.119Z - Time taken for 'loadNxPlugins' 762.2035999894142ms
[NX Daemon Server] - 2024-12-02T06:22:20.994Z - Time taken for 'build-project-configs' 799.1624000072479ms
[NX Daemon Server] - 2024-12-02T06:22:21.190Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T06:46:27.194Z - [REQUEST]: templates/website/favicon.png
[NX Daemon Server] - 2024-12-03T06:46:27.232Z - Time taken for 'hash changed files from watcher' 10.482100009918213ms
[NX Daemon Server] - 2024-12-03T06:46:27.397Z - Time taken for 'build-project-configs' 111.29260003566742ms
[NX Daemon Server] - 2024-12-03T06:46:27.630Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T06:46:27.635Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T06:46:27.635Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T06:46:27.636Z - Time taken for 'total execution time for createProjectGraph()' 173.6751000881195ms
[NX Daemon Server] - 2024-12-03T06:46:35.275Z - [WATCHER]: 1 file(s) created or restored, 0 file(s) modified, 1 file(s) deleted
[NX Daemon Server] - 2024-12-03T06:46:35.276Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:46:35.394Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T06:46:35.394Z - [REQUEST]: templates/website/favicon.png
[NX Daemon Server] - 2024-12-03T06:46:35.394Z - [REQUEST]: templates/website/C4CK_logo.png
[NX Daemon Server] - 2024-12-03T06:46:35.435Z - Time taken for 'hash changed files from watcher' 12.57229995727539ms
[NX Daemon Server] - 2024-12-03T06:46:35.687Z - Time taken for 'build-project-configs' 157.12370002269745ms
[NX Daemon Server] - 2024-12-03T06:46:35.931Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T06:46:35.939Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T06:46:35.939Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T06:46:35.940Z - Time taken for 'total execution time for createProjectGraph()' 220.1067999601364ms
[NX Daemon Server] - 2024-12-03T09:10:50.958Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T09:10:51.253Z - [WATCHER]: 0 file(s) created or restored, 19 file(s) modified, 0 file(s) deleted
[NX Daemon Server] - 2024-12-03T09:10:51.781Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T09:10:51.783Z - [REQUEST]: packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetContent.test.tsx,tests/api/core/admin/admin-webhooks.test.api.ts,packages/admin-test-utils/src/setup.ts,docs/docs/docs/01-core/admin/02-permissions/01-how-they-work.mdx,packages/plugins/users-permissions/admin/src/pages/Providers/tests/schema.test.js,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetDialog.test.tsx.snap,packages/core/admin/admin/src/utils/tests/getFetchClient.test.ts,packages/core/upload/admin/src/components/AssetGridList/tests/__snapshots__/AssetGridList.test.tsx.snap,docs/docs/docs/01-core/content-manager/features/review-workflows.mdx,jest-preset.front.js,packages/core/content-manager/oas.yml,docs/docs/api/startup-logger.mdx,packages/plugins/documentation/admin/src/pages/tests/App.test.tsx,packages/core/upload/admin/src/utils/tests/prefixFileUrlWithBackendUrl.test.ts,packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetDialog.test.tsx,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetContent.test.tsx.snap,packages/core/admin/admin/src/utils/tests/urls.test.ts,packages/plugins/i18n/oas.yml,packages/core/admin/admin/src/features/tests/ConfigurationProvider.test.tsx
[NX Daemon Server] - 2024-12-03T09:10:51.783Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T09:10:51.983Z - Time taken for 'hash changed files from watcher' 280.6154999732971ms
[NX Daemon Server] - 2024-12-03T09:10:52.565Z - Time taken for 'build-project-configs' 538.430999994278ms
[NX Daemon Server] - 2024-12-03T09:10:52.962Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T09:10:52.969Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T09:10:52.969Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T09:10:52.969Z - Time taken for 'total execution time for createProjectGraph()' 359.1730000972748ms
[NX Daemon Server] - 2024-12-03T09:18:35.508Z - [WATCHER]: 0 file(s) created or restored, 19 file(s) modified, 0 file(s) deleted
[NX Daemon Server] - 2024-12-03T09:18:35.576Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T09:18:36.224Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T09:18:36.224Z - [REQUEST]: packages/plugins/documentation/admin/src/pages/tests/App.test.tsx,packages/core/content-manager/oas.yml,tests/api/core/admin/admin-webhooks.test.api.ts,packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetContent.test.tsx,docs/docs/docs/01-core/admin/02-permissions/01-how-they-work.mdx,jest-preset.front.js,packages/core/admin/admin/src/features/tests/ConfigurationProvider.test.tsx,packages/core/admin/admin/src/utils/tests/urls.test.ts,packages/plugins/users-permissions/admin/src/pages/Providers/tests/schema.test.js,docs/docs/api/startup-logger.mdx,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetDialog.test.tsx.snap,packages/plugins/i18n/oas.yml,packages/core/admin/admin/src/utils/tests/getFetchClient.test.ts,packages/admin-test-utils/src/setup.ts,packages/core/upload/admin/src/components/AssetGridList/tests/__snapshots__/AssetGridList.test.tsx.snap,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetContent.test.tsx.snap,packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetDialog.test.tsx,packages/core/upload/admin/src/utils/tests/prefixFileUrlWithBackendUrl.test.ts,docs/docs/docs/01-core/content-manager/features/review-workflows.mdx
[NX Daemon Server] - 2024-12-03T09:18:36.226Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T09:18:36.572Z - Time taken for 'hash changed files from watcher' 235.44810009002686ms
[NX Daemon Server] - 2024-12-03T09:18:37.106Z - Time taken for 'build-project-configs' 469.7948000431061ms
[NX Daemon Server] - 2024-12-03T09:18:37.453Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T09:18:37.459Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T09:18:37.460Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T09:18:37.470Z - Time taken for 'total execution time for createProjectGraph()' 333.9979000091553ms
[NX Daemon Server] - 2024-12-03T10:16:54.690Z - [WATCHER]: 0 file(s) created or restored, 5 file(s) modified, 0 file(s) deleted
[NX Daemon Server] - 2024-12-03T10:16:54.745Z - [WATCHER]: 0 file(s) created or restored, 18 file(s) modified, 0 file(s) deleted
[NX Daemon Server] - 2024-12-03T10:16:54.754Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T10:16:54.763Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T10:16:55.841Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T10:16:55.842Z - [REQUEST]: packages/core/admin/admin/src/features/tests/ConfigurationProvider.test.tsx,packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetContent.test.tsx,packages/core/admin/admin/src/utils/tests/urls.test.ts,jest-preset.front.js,packages/core/admin/admin/src/utils/tests/getFetchClient.test.ts,tests/api/core/admin/admin-webhooks.test.api.ts,docs/docs/api/startup-logger.mdx,packages/plugins/users-permissions/admin/src/pages/Providers/tests/schema.test.js,packages/core/upload/admin/src/components/AssetGridList/tests/__snapshots__/AssetGridList.test.tsx.snap,docs/docs/docs/01-core/content-manager/features/review-workflows.mdx,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetContent.test.tsx.snap,packages/core/upload/admin/src/components/EditAssetDialog/tests/EditAssetDialog.test.tsx,packages/plugins/i18n/oas.yml,packages/plugins/documentation/admin/src/pages/tests/App.test.tsx,packages/core/content-manager/oas.yml,packages/core/upload/admin/src/utils/tests/prefixFileUrlWithBackendUrl.test.ts,packages/core/upload/admin/src/components/EditAssetDialog/tests/__snapshots__/EditAssetDialog.test.tsx.snap,docs/docs/docs/01-core/admin/02-permissions/01-how-they-work.mdx,packages/admin-test-utils/src/setup.ts
[NX Daemon Server] - 2024-12-03T10:16:55.843Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T10:16:55.960Z - Time taken for 'hash changed files from watcher' 252.30449998378754ms
[NX Daemon Server] - 2024-12-03T10:16:56.637Z - Time taken for 'build-project-configs' 479.6481999158859ms
[NX Daemon Server] - 2024-12-03T10:16:57.044Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T10:16:57.053Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T10:16:57.053Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T10:16:57.067Z - Time taken for 'total execution time for createProjectGraph()' 378.99179995059967ms
[NX Daemon Server] - 2024-12-03T11:35:29.733Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T11:35:29.835Z - [WATCHER]: packages/core/admin/admin/src/pages/HomePage.tsx was modified
[NX Daemon Server] - 2024-12-03T11:35:31.550Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T11:35:31.551Z - [REQUEST]: packages/core/admin/admin/src/pages/HomePage.tsx
[NX Daemon Server] - 2024-12-03T11:35:31.551Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T11:35:31.692Z - Time taken for 'hash changed files from watcher' 68.98669993877411ms
[NX Daemon Server] - 2024-12-03T11:35:32.238Z - Time taken for 'build-project-configs' 403.94339990615845ms
[NX Daemon Server] - 2024-12-03T11:35:32.590Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T11:35:32.599Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T11:35:32.600Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T11:35:32.600Z - Time taken for 'total execution time for createProjectGraph()' 325.5925999879837ms
[NX Daemon Server] - 2024-12-03T11:36:23.101Z - [WATCHER]: packages/core/admin/admin/src/pages/HomePage.tsx was modified
[NX Daemon Server] - 2024-12-03T11:36:23.102Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T11:36:26.345Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T11:36:26.345Z - [REQUEST]: packages/core/admin/admin/src/pages/HomePage.tsx
[NX Daemon Server] - 2024-12-03T11:36:26.345Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T11:36:26.376Z - Time taken for 'hash changed files from watcher' 37.761500000953674ms
[NX Daemon Server] - 2024-12-03T11:36:26.565Z - Time taken for 'build-project-configs' 123.89629995822906ms
[NX Daemon Server] - 2024-12-03T11:36:26.826Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T11:36:26.829Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T11:36:26.830Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T11:36:26.833Z - Time taken for 'total execution time for createProjectGraph()' 198.95739996433258ms
[NX Daemon Server] - 2024-12-03T11:36:33.221Z - [WATCHER]: packages/core/admin/admin/src/pages/HomePage.tsx was modified
[NX Daemon Server] - 2024-12-03T11:36:33.222Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T11:36:39.657Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T11:36:39.657Z - [REQUEST]: packages/core/admin/admin/src/pages/HomePage.tsx
[NX Daemon Server] - 2024-12-03T11:36:39.657Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T11:36:39.709Z - Time taken for 'hash changed files from watcher' 18.87910008430481ms
[NX Daemon Server] - 2024-12-03T11:36:39.919Z - Time taken for 'build-project-configs' 146.50830006599426ms
[NX Daemon Server] - 2024-12-03T11:36:40.161Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T11:36:40.166Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T11:36:40.167Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T11:36:40.167Z - Time taken for 'total execution time for createProjectGraph()' 192.04760003089905ms
[NX Daemon Server] - 2024-12-03T11:36:42.818Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T11:36:42.821Z - [WATCHER]: packages/core/admin/admin/src/pages/HomePage.tsx was modified
[NX Daemon Server] - 2024-12-03T11:36:49.250Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T11:36:49.250Z - [REQUEST]: packages/core/admin/admin/src/pages/HomePage.tsx
[NX Daemon Server] - 2024-12-03T11:36:49.251Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T11:36:49.282Z - Time taken for 'hash changed files from watcher' 12.840499997138977ms
[NX Daemon Server] - 2024-12-03T11:36:49.462Z - Time taken for 'build-project-configs' 122.31029999256134ms
[NX Daemon Server] - 2024-12-03T11:36:49.684Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T11:36:49.691Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T11:36:49.691Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T11:36:49.691Z - Time taken for 'total execution time for createProjectGraph()' 153.42809998989105ms
[NX Daemon Server] - 2024-12-03T11:50:22.103Z - [WATCHER]: .gitignore was deleted
[NX Daemon Server] - 2024-12-03T11:50:22.116Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T11:50:22.119Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (sources)
[NX Daemon Server] - 2024-12-03T11:50:22.123Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (outputs)
[NX Daemon Server] - 2024-12-03T11:50:22.199Z - Server stopped because: "Stopping the daemon the set of ignored files changed (native)"
